,line_text,spans,x0,y0,x1,y1,page,x0_type,x1_type,label
4318,"physical faculties. This aim  is  the responsibility of employers, subsidiaries and  agents.  The Act ","['physical faculties. This aim', ' is', ' the responsibility of employers, subsidiaries and', ' agents.', ' The Act ']",86.88,233.88,405.69,245.89,82,1,2,middle
4319,"applies to workers employed by an employer in an enterprise, and in general applies to any ","['applies to workers employed by an employer in an enterprise, and in general applies to any ']",86.88,242.28,404.76,254.29,82,1,2,middle
4320,"establishment engaged in industry, agriculture and/or stockraising, commerce, or services, ","['establishment engaged in industry, agriculture and/or stockraising, commerce, or services, ']",86.88,250.68,404.91,262.69,82,1,2,middle
4321,"irrespective of the nature of  its  activities or its location, and whether for profit or non-profit, ","['irrespective of the nature of', ' its', ' activities or its location, and whether for profit or non-profit, ']",86.88,259.08,404.91,271.09,82,1,2,middle
4322,public or private. The Act contains 12 chapters which deal in particular with: the National ,['public or private. The Act contains 12 chapters which deal in particular with: the National '],87.12,267.48,404.88,279.49,82,1,2,middle
4323,"Council  on  Prevention, Health and Safety at Work  (Ch.  Ill),  which  is  established  by the  Act;  the ","['Council', ' on', ' Prevention, Health and Safety at Work', ' (Ch.', ' Ill),', ' which', ' is', ' established', ' by the', ' Act;', ' the ']",87.12,275.88,408.12,288.43,82,1,2,middle
4324,"obligations of employers and workers (Ch. VI), health and safety at work (Ch. VII), ","['obligations of employers and workers (Ch. VI), health and safety at work (Ch. VII), ']",87.12,284.28,404.92,296.29,82,1,2,middle
4325,occupational illnesses and accidents (Ch. VIII) and penalties (Ch. IX).] ,['occupational illnesses and accidents (Ch. VIII) and penalties (Ch. IX).] '],87.12,292.68,333.91,304.69,82,1,1,end
4326,YUGOSLAVIA ,['YUGOSLAVIA '],75.12,323.0,133.73,335.47,82,0,0,country
4327,"28/VIII/1985 An Act to provide for the principles governing social planning, and for the social ","['28/VIII/1985 An Act to provide for the principles governing social planning, and for the social ']",75.12,335.4,404.41,347.41,82,0,2,start
4328,"plan of Yugoslavia.  (Sluzbeni  List,  No. 46, Text 557) ","['plan of Yugoslavia.', ' (Sluzbeni', ' List,', ' No. 46, Text 557) ']",86.88,343.56,275.13,355.57,82,1,1,end
4329,"[Repeals, inter alia, the Act of 1976 on the same subject.] ","['[Repeals, inter alia, the Act of 1976 on the same subject.] ']",87.6,356.04,288.07,368.05,82,1,1,end
4330,14/X/1985 Regulations to amend the Regulations [of 6 Dec. 1983] respecting the total driving ,['14/X/1985 Regulations to amend the Regulations [of 6 Dec. 1983] respecting the total driving '],75.6,368.76,405.12,380.77,82,0,2,start
4331,"time for motor vehicle drivers, their rest periods and the arrangement of work for two-person ","['time for motor vehicle drivers, their rest periods and the arrangement of work for two-person ']",86.88,376.92,404.03,388.93,82,1,2,middle
4332,"crews,  in so far as it affects the safety of  driving,  (ibid., No. 67, Text 801) ","['crews,', ' in so far as it affects the safety of', ' driving,', ' (ibid., No. 67, Text 801) ']",86.88,385.08,343.63,397.09,82,1,1,end
4333,"[Amends, inter alia, ss. 2 and 14.] ","['[Amends, inter alia, ss. 2 and 14.] ']",87.6,397.56,205.99,409.57,82,1,0,end
4334,24/1/1986 Regulations respecting the health conditions to be met by organisations of associated ,['24/1/1986 Regulations respecting the health conditions to be met by organisations of associated '],75.12,410.28,403.96,422.29,82,0,2,start
4335,"labour trading in poisons, (ibid., No. 9, Text 124) ","['labour trading in poisons, (ibid., No. 9, Text 124) ']",86.88,418.68,261.07,430.69,82,1,1,end
4336,"[Premises, storage, precautions and training.] ","['[Premises, storage, precautions and training.] ']",87.36,430.92,244.63,442.93,82,1,1,end
4337,"11 /II/1986 Regulations respecting the working hours of air traffic controllers, (ibid., No. 9, Text ","['11 /II/1986 Regulations respecting the working hours of air traffic controllers, (ibid., No. 9, Text ']",75.84,443.16,406.92,455.17,82,0,2,start
4338,123) ,['123) '],87.84,451.56,104.4,463.57,82,1,0,end
4339,ZIMBABWE ,['ZIMBABWE '],75.6,481.88,125.09,494.35,82,0,0,country
4340,"— Labour Relations Act 1984.  (Government  Gazette,  1985, No. 16) ","['— Labour Relations Act 1984.', ' (Government', ' Gazette,', ' 1985, No. 16) ']",75.12,494.04,316.4,506.05,82,0,1,other
4341,[The Act (published as  LS  1985—Zim.  1)  governs a wide range of matters pertaining to labour ,"['[The Act (published as', ' LS', ' 1985—Zim.', ' 1)', ' governs a wide range of matters pertaining to labour ']",88.08,506.52,406.07,518.53,82,1,2,middle
4342,relations. It regulates general conditions of employment  (ss.  11-18)  and provides for the control ,"['relations. It regulates general conditions of employment', ' (ss.', ' 11-18)', ' and provides for the control ']",87.6,514.92,405.64,526.93,82,1,2,middle
4343,"of  wages  and salaries by the Ministry of Labour, notably through the  fixing  of minimum and ","['of', ' wages', ' and salaries by the Ministry of Labour, notably through the', ' fixing', ' of minimum and ']",87.36,523.32,404.73,535.33,82,1,2,middle
4344,maximum wages. It also provides for the appointment or election of workers Committees in ,['maximum wages. It also provides for the appointment or election of workers Committees in '],87.6,531.72,404.51,543.73,82,1,2,middle
4345,"enterprises  ss.  23-26) to represent the  workers,  negotiate collective bargaining agreements and, ","['enterprises', ' ss.', ' 23-26) to represent the', ' workers,', ' negotiate collective bargaining agreements and, ']",87.36,540.12,404.67,552.13,82,1,2,middle
4346,"if necessary, recommend collective job action. The Act goes on to lay down the conditions ","['if necessary, recommend collective job action. The Act goes on to lay down the conditions ']",87.6,548.52,404.78,560.53,82,1,2,middle
4347,"governing the establishment and registration of employer's and worker's organisations, and ","[""governing the establishment and registration of employer's and worker's organisations, and ""]",87.36,556.92,404.2,568.93,82,1,2,middle
4348,"specify their functions (ss. 27-61). It regulates the negotiation, scope and application of ","['specify their functions (ss. 27-61). It regulates the negotiation, scope and application of ']",87.6,565.32,404.52,577.33,82,1,2,middle
4349,collective bargaining agreements  (ss.  79-87);  the registration or ratification of such agreements ,"['collective bargaining agreements', ' (ss.', ' 79-87);', ' the registration or ratification of such agreements ']",87.36,573.72,405.04,585.73,82,1,2,middle
4350,is  subject to approval  by  the Minister of Labour. The Act establishes a Labour Relations Board ,"['is', ' subject to approval', ' by', ' the Minister of Labour. The Act establishes a Labour Relations Board ']",87.6,582.12,406.08,594.13,82,1,2,middle
4351,"and a Tribunal responsible for settling labour disputes  (ss.  88-108). Lastly, the Act regulates ","['and a Tribunal responsible for settling labour disputes', ' (ss.', ' 88-108). Lastly, the Act regulates ']",87.6,590.52,404.78,602.53,82,1,2,middle
4352,(189)  83  1987—List No. 3 ,"['(189) ', '83 ', '1987—List No. 3 ']",36.48,43.23,365.8,57.31,83,0,2,start
4353,ZIMBABWE (com.) ,['ZIMBABWE (com.) '],36.24,68.93,109.82,80.01,83,0,0,country
4354,"collective job action (ss. 118-128), and employment agencies (ss. 129-135). The Act repeals the ","['collective job action (ss. 118-128), and employment agencies (ss. 129-135). The Act repeals the ']",47.04,81.65,364.47,92.73,83,1,2,middle
4355,"Industrial Conciliation Act (Ch. 267), as published in the  Legislative Series  (LS 1964—SR 1 A, ","['Industrial Conciliation Act (Ch. 267), as published in the', ' Legislative Series', ' (LS 1964—SR 1 A, ']",47.52,90.05,366.3,101.13,83,1,2,middle
4356,"B,  C), the Minimum Wages Act, 1980, and the Employment Act, 1980 which was also published ","['B,', ' C), the Minimum Wages Act, 1980, and the Employment Act, 1980 which was also published ']",47.52,98.45,364.73,109.53,83,1,2,middle
4357,in the  Legislative Series  (LS  1980—Zim. 1  ).  The date of its entry into force is to  be  decided by the ,"['in the', ' Legislative Series', ' (LS', ' 1980—Zim. 1', ' ).', ' The date of its entry into force is to', ' be', ' decided by the ']",47.28,106.85,367.47,117.93,83,1,2,middle
4358,President and announced in the  Official Gazette.] ,"['President and announced in the', ' Official Gazette.] ']",47.52,115.25,217.64,126.33,83,1,1,end
4359,— Urban Development Corporation Act 1986. No. 14. ,['— Urban Development Corporation Act 1986. No. 14. '],36.48,127.49,229.28,138.57,83,0,1,other
4360,"[An Act to provide for the declaration of development areas, to establish the Urban ","['[An Act to provide for the declaration of development areas, to establish the Urban ']",49.44,139.97,365.57,151.05,83,1,2,middle
4361,"Development Corporation and provide for its the functions, and related matters. One object of ","['Development Corporation and provide for its the functions, and related matters. One object of ']",48.96,148.37,365.72,159.45,83,1,2,middle
4362,the Corporation is to generate employment (s.  19(b)  ).] ,"['the Corporation is to generate employment (s.', ' 19(b)', ' ).] ']",48.96,156.77,241.36,167.85,83,1,1,end
4363,— Emergency Powers Amendment Act 1986. No. 2. ,['— Emergency Powers Amendment Act 1986. No. 2. '],36.72,169.01,219.2,180.09,83,0,1,other
4364,"[Makes minor amendments to ss. 2,3,4 and 5 of the Emergency Powers Act (Ch. 83). Adds new ","['[Makes minor amendments to ss. 2,3,4 and 5 of the Emergency Powers Act (Ch. 83). Adds new ']",49.44,181.49,365.41,192.57,83,1,2,middle
4365,"ss.  6 and 7 empowering the President to make regulations, once a Constitutional resolution has ","['ss.', ' 6 and 7 empowering the President to make regulations, once a Constitutional resolution has ']",48.96,189.89,365.63,200.97,83,1,2,middle
4366,"been passed, in regard to preventive detention of persons and matters related thereto.] ","['been passed, in regard to preventive detention of persons and matters related thereto.] ']",48.96,198.29,348.16,209.37,83,1,1,end
4367,— Scientific and Technical Research Act 1986. No. 5. ,['— Scientific and Technical Research Act 1986. No. 5. '],36.72,210.53,224.96,221.61,83,0,1,other
4368,[Establishes and defines the powers and functions of the Scientific Council of Zimbabwe in ,['[Establishes and defines the powers and functions of the Scientific Council of Zimbabwe in '],49.44,223.01,365.57,234.09,83,1,2,middle
4369,"relation to, in particular, the promotion of agricultural, industrial, health and mining research. ","['relation to, in particular, the promotion of agricultural, industrial, health and mining research. ']",48.96,231.41,365.2,242.49,83,1,2,middle
4370,An attached Schedule outlines the Council's powers as an employer.] ,"[""An attached Schedule outlines the Council's powers as an employer.] ""]",48.72,239.81,288.88,250.89,83,1,1,end
4371,"— Workers' Compensation Regulations 1986. S.I. 252.  (Government Gazette,  29 Aug., ","[""— Workers' Compensation Regulations 1986. S.I. 252."", ' (Government Gazette,', ' 29 Aug., ']",36.24,252.53,365.04,263.61,83,0,2,start
4372,Supplement) ,['Supplement) '],48.72,260.93,92.92,272.01,83,1,0,end
4373,"[The Regulations address the procedure for objections to a decision of the Commissioner, ","['[The Regulations address the procedure for objections to a decision of the Commissioner, ']",49.2,273.17,365.12,284.25,83,1,2,middle
4374,"special liability to meet with an accident, exempted employers, and general matters, including ","['special liability to meet with an accident, exempted employers, and general matters, including ']",48.48,281.57,365.48,292.65,83,1,2,middle
4375,prescribed forms. The Regulations were issued under the  Workers'  Compensation Act  (Ch.  269) ,"['prescribed forms. The Regulations were issued under the', "" Workers'"", ' Compensation Act', ' (Ch.', ' 269) ']",48.48,289.97,366.01,301.05,83,1,2,middle
4376,and repeal the Workmen's Compensation Regulations 1969.] ,"[""and repeal the Workmen's Compensation Regulations 1969.] ""]",48.48,298.37,260.33,309.45,83,1,1,end
4377,1985 Labour Relations (General) Regulations 1985. S.I. 368. ,['1985 Labour Relations (General) Regulations 1985. S.I. 368. '],37.68,311.09,252.16,322.17,83,0,1,other
4378,[These general regulations were made under the Labour Relations Act which was published in ,['[These general regulations were made under the Labour Relations Act which was published in '],49.2,323.33,365.33,334.41,83,1,2,middle
