,country,region,text,page
751,ZIMBABWE,Costa Rica—Japan,"24/V/1985 Agreement regarding technical co-operation between the Government of the Republic  of Costa Rica and the Government of the Republic of Japan. Done at  Tokyo.  (Costa Rica:  La  Gaceta,  4 June)  [Calls in particular for sending Costa Rican nationals to Japan for technical training and for  sending Japanese missions to do studies of economic and social development projects in Costa  Rica.]  ",86
752,ZIMBABWE,Costa Rica—Spain,"11/1/1986 Supplemental Agreement between Costa Rica and Spain on technical co-operation in  social and labour matters. Done at San José. (Spain:  Boletín Oficial del Estado,  5 Apr.)  [This agreement supplements the social co-operation convention concluded between Spain and  Costa Rica on  15  Apr.  1966,  the technical co-operation convention concluded on  6  Nov.  1971,  and the protocol amending it, which was concluded on 31 May 1984.]  ",86
753,EEC,,"12/V/1986 Council Directive on the protection of workers from the risks related to exposure to  noise at work (86/188/EEC).  (Journal officiel des Communautés  européennes,  24 May)  [The  guide-line recognises the need to reduce the exposure of workers to noise at the workplace,  where noise levels exceed certain weekly and daily  limits.  Priority should be given to preventive  measures for  noise  reduction  (choice  of materials, methods of  work),  while  individual protective  devices should be used only as an additional precaution. The guide-line sets 85 dB(A), or  maximum unweighted instantaneous acoustic pressure equivalent to 200 Pa, as the basic  reference standards for an individual worker's rate of daily  exposure.  If this level  is  reached, the  noise must be monitored (as prescribed in schedule I), and the workers or their representatives  informed of the risks involved and precautionary measures envisaged. Medical examinations  must be conducted, should the noise level exceed 90 dB(A) and 200 Pa, information notices to  that effect must be posted at the workplace, individual protective devices must be used and the  employer must work out a series of  measures  to reduce noise levels, if reasonably practicable.  The guide-line is applicable in respect of  all  workers except shipping and aviation personnel.  This guide-line was made in accordance with guide-line 80/1107/EEC of 1980 respecting the  protection of workers against risks associated with exposure to chemical, physical and  biological agents during work. The Member States must adopt measures to comply with the  ",86
754,EEC,,(193)  87  1987—List No. 3  ,87
755,EEC,Germany Federal Republic of—Tunisia,"16/IV/1984 Agreement between the Federal Republic of Germany and Tunisia regarding social  security, with Final Protocol.  Done  at  Tunis.  (Federal Republic of Germany:  Bundesgesetzblatt,  Part II, 24 Apr.)  (The Convention covers the fields of insurance against sickness, occupational accidents and  illnesses, invalidity and old-age,  as well as  insurance for  survivors,  but excluding unemployment  insurance and family  benefits.  The  general criterion for making wage-earning  workers  subject to  compulsory insurance is the applicability of the law of the State where they are employed.  Workers  on  detachment  are  exempted,  on the  condition that  the  period of their detachment does  not exceed  12  months, a period which may  be  extended with the agreement of the authorities of  the two States (s. 7). The provisions governing the coverage of wage-earning workers are  applicable, by analogy, to persons working on their own account. The acquisition and  maintenance of rights to benefits  entails  the accumulation of time periods for  sickness  insurance  (s.  13)  and for invalidity, old-age and survivors' insurance  (s.  22).  The determination of benefits  for invalidity, old-age and survivors is to be done according to the integration method. Aside  from exceptions, the Convention does not create any rights in regard to periods predating its  entry into force  (s.  34).  The text of the Convention  is  supplemented by two protocols and by an  administrative arrangement concerning its means of application.]  ",87
756,EEC,Greece — Poland,"3/V/1985  Agreement between the Government of the People's Republic of Poland and the  Government of the Hellenic Republic  on social  insurance of persons employed  in  the territory  of  the other State. Done at Athens. (Poland:  Dziennik  Ustaw,  29 Aug., Text 147).  [Instruments of ratification exchanged at Warsaw on 3 July 1986.]  ",87
757,EEC,Greece — Sweden,"3/X/1985  Social Security Convention between the Kingdom of Sweden and the Republic of  Greece. (Sweden:  Svensk  Fuorfaltningssamling,  No. 774)  [The  additional Convention supplements the  1978  Convention on a number of points. Its scope  is  extended to Greek legislation,  on  certain special schemes applying, inter  alia,  to self-employed  persons and seafarers. The most significant changes occur in respect of the old age, invalidity  and survivors' pension schemes in both countries (arts. 15-21). Sweden undertakes to grant  Greek nationals, residing in Sweden or elsewhere, a pension in accordance with the rules  applicable to Swedish nationals residing abroad, if they do not qualify for entitlement to a  pension under Swedish law. Greece undertakes that periods of insurance completed under  Swedish legislation  will be  added to those completed under Greek legislation, for  the  acquisition  of the right to an old age pension under Greek legislation. In addition, art. 29 provides that  Greek children residing in Sweden will be entitled to a general children's allowance, under the  same conditions as children of Swedish nationality. The text as published is a consolidated  version of the Conventions of 1978 and 1984. The Administrative Arrangement for the  application of  the  Convention, and Sweden's ordinance promulgating the agreement are also  reproduced.]  ",87
758,EEC,Italy—Senegal,"23/1V/1982 Co-operation agreement between the Government of the Republic of Senegal and the  Government of the Republic of Italy in regard to the merchant marine. Done at Dakar.  (Senegal:  Journal  officiel,  27 Sep.)  [Calls for, inter  alia,  recognition of seafarers' identity documents by the parties  (art.  10)  and cooperation in the  field  of vocational training  (art.  15). Ratification by Senegal  was  authorised by  Act No. 86-38 of  11  August 1986 (ibid.).]  ",87
759,EEC,Italy—Senegal,1987—List No. 3  88  (194)  ,88
760,EEC,Italy—Monaco,"12/11/1982  General Convention on Social Security between the Principality of Monaco and the  Republic of Italy. (Monaco:  Journal de Monaco,  8 Nov., Appendix)  [The Convention governs sickness and maternity insurance; death allowances; invalidity; old  age survivors' pensions; family benefits; industrial accidents and occupational diseases. The  Convention cancels four earlier agreements between Italy and Monaco pertaining to the same  subjects, respectively dated (two agreements) 1961 and 1964. It entered into force on  1  October  1985.  An Administrative Arrangement for its application is annexed to it.]  ",88
761,EEC,Italy—Monaco,"12/11/1982 Administrative Arrangement for the application of the General Convention on Social  Security concluded between the Principality of Monaco and the Republic of Italy, (ibid.)  ",88
762,EEC,Italy—United States,"17/IV/1984  Amendment to the Agreement on Social Security. Done at Rome. (Italy:  Gazzetta  Ufficiale, 1  Nov.)  [The amendment prescribes the legislation to be applied and the way in which jurisdiction is to  be shared between the social security bodies of the two States, notably as regards the calculation  of certain benefits. It constitutes a follow-up to the Social Security Agreement concluded  between the two States on 23 May 1973, and to their administrative arrangement dated  22 November 1977. The amendments concern arts. 2, and 8 to  12  of the agreement. Arts. 5 and 8  of the administrative arrangement are revoked. Italy's Act of Ratification of the amendment is  attached.]  ",88
763,EEC,Mozambique—Spain,"26/VI/l  984  Supplementary Agreement to the Basic Convention regarding technical co-operation  between the Governments of Spain and the Popular Republic of Mozambique on social-labour  matters and, in particular, vocational training. Done at Madrid. (Spain:  Boletín Oficial del  Estado,  13 Sep.)  [Includes an appendix.]  ",88
764,EEC,Norway—Switzerland,"28/VI/l  985  Agreement to supplement the Administrative Arrangement of  22  September 1980 on  the application of the Social Security Convention signed on 21 February 1979 between the  Kingdom of Norway and the Swiss Confederation. Signed at Berne and Oslo. (Norway:  Overenskomster med Fremmede Stater,  15 Aug.)  [Miscellaneous amendments to the Administrative Arrangement.]  ",88
765,EEC,Portugal—Spain,"12/XI/1983  Agreement between Spain and Portugal regarding co-operation in health matters.  Done at Lisbon. (Spain:  Boletín Oficial del Estado,  1 Feb.)  [The co-operation will be carried out in the following fields: health legislation, organisation of  health services, health planning and evaluation, studies of health administration and  epidemiological information.]  ",88
