,country,region,text,page
962,AND NORTHERN IRELAND,,"Aug. 10 The Disabled Persons (Employment) Act, 1944 (Commencement)  Order, 1944 [date of commencement for certain specified sections:  15th August, 1944]. S.R. &.O. No. 936, I, p. 81..  Aug. 14 Disabled Persons (Non-British Subjects) Regulations, 1944. S.R.  - & O. No. 965, I, pp. 82-83. .  Aug. 29 Unemployment Insurance (Emergency Powers) (Mercantile Marine  Exclusion) Regulations, 1944 [employment on certain British ships  treated as ships of a foreign power]. S.R. & O. No. 996, I,  pp. 1029-1030.  Aug. 29 National Health Insurance (Mercantile Marine Exclusion) Regula-  tions, 1944. S.R. & O. No. 1037, a pp. 468-469.  S.R. & O. = Statutory Rules and Orders.  *“L.S. 1939 (G.B. 5).  — 71—~. 1944—Indexes IT  Sept. 18 War Pensions (Indian Seamen, etc.) Scheme, 1944 [repeals previous  Scheme, S.R. & O. 1941, No. 1329, I, p. 853]. S.R. & O. No. 1083,  I, pp. 775-787.  Sept. 25 Personal Injuries (Civilians) Scheme (Amendment) Order, 1944  [amends S.R. & O. 1944, No. 369, see under Mar. 31 above]. S.R.  & O. No. 1099, I, pp. 694-696.  Sept. 26 Essential Work (Evacuation) (No. 2) Order, 1944 [adds paragraph  to the Control of Employment (Notice of Termination of Employ-  ment) Order, 1943]. S.R. & O. No. 1119, I, pp. 472-473.  Sept. 28 Reinstatement in Civil Employment (Isle of Man) Order, 1944.  S.R. & O. No. 1129, I, pp. 896-897.  Oct. 2 Essential Work (Shipbuilding and Ship-repairing) Order, 1944  [amends S.R. & O. No. 1942, No. 1470, Il, p. 757]. S.R. & O.  No. 1143, I], pp 474-476.  Oct. 5 Non-Contributory Old Age Pensions (Commencement of Recipro-  city with Isle of Man) Order, 1944. S.R. & O..No. 1150, I,  p. 652.  Oct. 14 War Pensions (Mercantile Marine) Scheme (Amendment) Order,  1944 [amends S.R. & O. 1944, No. 433, No. 499 and No. 509].  S.R. & O. No. 1175, I, pp. 752-754.  Oct. 17 War Pensions (Chinese Seamen, etc.) Scheme, 1944 [repeals S.R.  & O. 1941, No. 1330, I, p. 843]. S.R. & O. No. 1186, I, pp. 788-798.  Oct. 20 Essential Work (Dock Labour) Order, 1944 [to be read as one  with SR. & O. 1943, No. 1114, I, p. 584]. S.R. & O. No. 1205,  II, pp. 470-472.  Oct. 26 An Act to increase the rates of benefit payable under the Unem-  ployment Insurance Acts, 1935 to 1940 7 & 8 Geo. 6, ch. 42.  Unemployment Insurance (Increase of Benefit) Act, 1944 G.B. 6  Oct. 26 Unemployment Insurance (Increase of Benefit) Act, 1944 (Com-  mencement) Order, 1944 [date of commencement: 2nd November,  1944]. S.R. & O. No. 1225, I, p. 1033.  Nov. 17 An Act to establish a Ministry of National Insurance and for  purposes connected therewith: 7 & 8 Geo. 6, ch. 46. Ministry of  National Insurance Act, 1944.  Nov. 23 O.C. adding Regulation 68E to the Defence (General) Regulations,  1939: power of welfare authorities to provide domestic help. S.R.  & O. No. 1313, II, pp. 38-39.  Dec. 5 The Conditions of Employment and Arbitration (Amendment)  Order, 1944. S.R. & O. No. 1437, Il, pp. 480-481. G.B. 3 (B)  Dec. 8 O.C. amending Regulation 45 of the Defence (General) Regula-  tions, 1939: provision for securing the safety of British ships.  S.R. & O. No. 1371, II, p. 40.  Dec. 14 Wages Board (Unlicensed Place of Refreshment) Order, 1944.  a S.R. & O. No. 1399, I, pp. 32-34.  Dec. 19 Essential Work (Building and Civil Engineering) Order, 1944  {amendment of S.R. & O. 1942, No. 2044, II, p. 719]. S.R. & O.  No. 1435, II, pp. 467-470.  S.R. & O. = Statutory Rules and Orders.  *°L.S, 1935 (G.B. 6 ne (GB. 1); 1937 (GB. 5); 1938 (G.B. 1); 1939  ",70
963,AND NORTHERN IRELAND,,(G.B. 1 and 6); 1940 (G.B. 3).  1944—Indexes 11 —. 12°—  ,71
964,AND NORTHERN IRELAND,,"Dec. 21 5. An Act to-continue certain expiring laws: [inter alia: continues the  ~ Coal Mines (Minimum Wage) Act, 1912 (2 and 3 Geo. 5, ch. 2);  the Coal Mines Act, 1930 (20 and 21 Geo. 5, ch. 34)**; and sections  one and two of the Cotton Manufacturing Industry (Temporary  Provisions) Act, 1934 (24 and 25 Geo. 5, ch. 30)**]. 8 and 9 Geo.  6, ch. 2. Expiring Laws Continuance Act, 1944.  ",72
965,AND NORTHERN IRELAND,,". Dec, 22. . The Essential Work (General Provisions) (Amendment) Order,  1944. S.R. & O. No. 1467, II, pp. 466-467. G.B. 4 (B)  ",72
966,AND NORTHERN IRELAND,,"Dec. :29°, Weekly Hours of Young Persons under sixteen in Factories (Con-  tinuance) Regulations, 1944: (1) various textile and allied industries ;  (2) printing and bookbinding. S.R. & O. Nos. 1461 and 1462, I,  pp. 105-106. «<  ",72
967,AND NORTHERN IRELAND,Northern Ireland,"Jan. 25 An Act to promote youth welfare and to establish a Youth Com-  mittee for that purpose, and to extend and amend the provisions of  ‘the Physical Training and Recréation Act (Northern Ireland}, 1938.  7 and 8 Geo. 6, ch. 1. Youth Welfare Act (Northern Ireland), 1944.  ",72
968,AND NORTHERN IRELAND,Northern Ireland,"Apr. 4 An Act to enable the Ministry of Home Affairs to give financial  assistance to local authorities and housing associations providing  houses for the working classes; to extend the powers of local  authorities with respect to the compulsory acquisition of land for  housing purposes; and for purposes connected with the matters  aforesaid 8 and 9 Geo. 6, ch. 10. Housing Act (Northern Ireland),  ) Apr. 27 Factories (Notification of Diseases) Regulations (Northern Ireland),  1944: application of section of 70 of the Factories Act (Northern  Treland), 1938, to toxic anaemia. S.R. & O. No. 39.  ",72
969,AND NORTHERN IRELAND,Northern Ireland,"June 6 An Act to amend certain provisions of the Trade Boards Act (North-  ern Jreland), 1923” , with respect to the fixing, cancellation and  variation of minimum rates of wages. 8 and 9 Geo. 6, ch. 15.  Trade Boards Act (Northern Ireland), 1944.  ",72
970,AND NORTHERN IRELAND,Northern Ireland,"Sept. 16 Reinstatement in Civil Employment (Exemption from Restriction)  (Northern Ireland) Order, 1944. S.R. & O. No. 81.  ",72
971,AND NORTHERN IRELAND,Northern Ireland,"Oct. 31 An Act to increase the rates of benefit payable under the Unem-  - ployment Insurance Acts (Northern Ireland), 1936 to 1940. 8 and  9 Geo. 6, ch. 20. Unemployment Insurance (Increase of Benefit)  . Act (Northern Ireland), 1944.  ",72
972,AND NORTHERN IRELAND,Northern Ireland,"Oct. 31 An Act to continue certain expiring laws as respect Northern  Ireland [inter alia: the Agricultural Wages (Flax Workers) Act  (Northern Ireland), 1942, (6 and 7 Geo. 6, ch. 8) is continued until  3lst December, 1945]. 8 and 9 Geo. 6, ch. 21. Expiring Lav  Continuance Act (Northern Ireland), 1944;  ",72
973,UNITED KINGDOM OF GREAT BRITAIN,Bahamas,June 29 The Workmen’s Compensation Amendment Act 1944 [amends No. 25  of 1943]. No. 9 of 1944.  ,72
974,UNITED KINGDOM OF GREAT BRITAIN,Bahamas,"July 31 The Companies Amendment Act, 1944 {section 3(3) prefereati-""  payments of wages and salaries, etc.] No. 23 of 1944.  ",72
975,UNITED KINGDOM OF GREAT BRITAIN,Bahamas,"Nov. 20 The Distressed Seamen Act, .1944. No. 31 of..1944.  — ** Extracts: L.S. 1930 (G.B. 6). + LS. 1934 (GB.  ",72
976,UNITED KINGDOM OF GREAT BRITAIN,Bahamas,"*7 Bulletin of the International Labour Office (Basle), Vol. IX, 1912, pp. 109-112.  1).  ",72
977,UNITED KINGDOM OF GREAT BRITAIN,Bahamas,“LS. 1923 (GB. 3). - . ss  — 73 — 1944—Indexes  ,72
978,UNITED KINGDOM OF GREAT BRITAIN,British Guiana,"Feb. 2) Shops Ordinance, 1944. «No. 5.  - June 30 Old Age Pensions Ordinance, 1944. No. 17.  ",73
979,UNITED KINGDOM OF GREAT BRITAIN,British Guiana,"July 28 Employment Exchanges Ordinance, 1944. No. 21.  ",73
980,UNITED KINGDOM OF GREAT BRITAIN,British Guiana,"Aug. 4 Licensed Premises Ordinance, 1944. No. 22.  ",73
981,UNITED KINGDOM OF GREAT BRITAIN,British Guiana,"Aug. 4 Shops (Amendment) Ordinance, 1944. No. 23.  ",73
982,UNITED KINGDOM OF GREAT BRITAIN,British Guiana,"Dec. 22 Old Age Pensions (Amendment) Ordinance, 1944. No. 42.  ",73
983,UNITED KINGDOM OF GREAT BRITAIN,British Honduras,"Feb. 12 Defence (Amendment No. 2) Regulations, 1944: addition of Regula-  tion 50-C authorising the Governor to take certain measures for the  prevention of the interruption of essential work by trade disputes.  S.R. & O. No. 17.  ",73
984,UNITED KINGDOM OF GREAT BRITAIN,British Honduras,"Feb. 12 Essential Work (Trade Disputes) Order, 1944. S.R. & O. No. 18.  ",73
985,UNITED KINGDOM OF GREAT BRITAIN,British Solomon Islands,"Dec. 12 Defence (General) (Amendment) Regulations 1944: enforcement  of agreements to join ships abroad. (Western Pacific High Com-  mission Gazette, 3rd January, 1945, No. 5, p. 7  ",73
986,UNITED KINGDOM OF GREAT BRITAIN,British Solomon Islands,"Aug. 30 Stores for Merchant Ships and Seamen (Exemption from Customs  Duty) Ordinance, No. 24 of 1944.  ",73
987,UNITED KINGDOM OF GREAT BRITAIN,British Solomon Islands,"Sept. 22 Volunteer Forces (Reinstatement in Civil Employment) Amendment  Ordinance, No. 29 of 1944.  ",73
988,UNITED KINGDOM OF GREAT BRITAIN,British Solomon Islands,"Sept. 22 Reserve Forces (Reinstatement in Civil Employment) Amendment  Ordinance, No. 30 of 1944,  ' Sept. 22 Persons on Compulsory War Service (Reinstatement in Civil Em-  ployment) Ordinance, No. 31 of 1944.  ",73
989,UNITED KINGDOM OF GREAT BRITAIN,Cyprus,"Jan. 4 Arbitration Law, 1944. No. 1 of 1944.  ",73
990,UNITED KINGDOM OF GREAT BRITAIN,Cyprus,"Jan. 4 Workmen’s Compensation (Amendment) Law, 1944 [amends No. 30  of 1942; compensation not to be payable in respect of war injuries;  provisions of section 14 to apply to ships and masters thereof].  No. 2 of 1944.  ",73
991,UNITED KINGDOM OF GREAT BRITAIN,Cyprus,"Jan. il Public Health (Anti-malaria) Law, 1944. No. 4 of 1944.  ",73
992,UNITED KINGDOM OF GREAT BRITAIN,Cyprus,"Mar. 4 Workmen's Compensation (Amendment No. 2) Law, 1944. No. 11  of 1944.  ",73
993,UNITED KINGDOM OF GREAT BRITAIN,Cyprus,"Dec. 27 Employment of Children and Young Persons (Amendment) Law,  1944. [amends section 3 (employment of apprentices), section 8  (hours of work) and section 12 (penalties) of Law No. 16 of 1932™,  as amended by Law No. 3 of 1942]. No. 47 of 1944.  ",73
994,UNITED KINGDOM OF GREAT BRITAIN,Dominica,"Apr. 4 Factory and Machinery Rules, 1944, made under the Factories  Ordinance (No. 10 of 1941). S.R. & O. No. 16.  1.8.8. Vol. XX, No. 3, p. 97  ",73
995,UNITED KINGDOM OF GREAT BRITAIN,Dominica,"Aug. 8 Recruiting of Workers (Amendment) Regulations, 1944, made under  the Recruiting of Workers Ordinance, 1943 (No. 3 of 1943). S.R.  & O. No. 33.  _ Aug. 8 The Labour (Minimum Wage) (Advisory Boards) Rules, 1944, made  under section 3 (2) of the Labour (Minimum Wage) Act, 1937  (No. 21 of 1937). S.R. & O. No. 34.  ",73
996,UNITED KINGDOM OF GREAT BRITAIN,Dominica,S.R. & O. = Statutory Rules and Orders.  ,73
997,UNITED KINGDOM OF GREAT BRITAIN,Dominica,*L.S. 1932 (Cyp. 3).  1944—Indexes II — 4—  ,73
998,UNITED KINGDOM OF GREAT BRITAIN,Fiji,"June 2 Fiji Servicemen’s After-care Fund Ordinance, 1944. No. 5.  ",74
999,UNITED KINGDOM OF GREAT BRITAIN,Fiji,"Dec. 1 Fiji Servicemen’s After-care Fund (Amendment) Ordinance, 1944.  No. 14.  ",74
1000,UNITED KINGDOM OF GREAT BRITAIN,Gambia,"Feb. 7 Trade Union (Amendment) Ordinance, 1932 [amends No. 29 of  1932**] No. 1 of 1944.  ",74
1001,UNITED KINGDOM OF GREAT BRITAIN,Gambia,"Nov. 18 Labour Ordinance, 1944 [repeals the Labour Ordinance, 1933"" (cap.  31)]. No. 21 of 1944. ,  ",74
1002,UNITED KINGDOM OF GREAT BRITAIN,Grenada,"Feb. 7 Workmen’s Compensation (Amendment) Ordinance, 1944 [amends  cap. 248]. No. 1 of | 1944.  ",74
1003,UNITED KINGDOM OF GREAT BRITAIN,Grenada,"June 27 Proclamation to appoint Ist.July, 1944, as the date of the comin  into operation of the Trades Disputes (Arbitration and Inquiry)  Ordinance, 1943 (No. 5 of 1943). S.R. & O. 43.  ",74
1004,UNITED KINGDOM OF GREAT BRITAIN,Grenada,"June 28 Proclamation to appoint Ist July, 1944, as the dete of the coming  into operation of the Workmen’s Compensation (Amendment) - Or-  dinance, 1944 (No. 1 of 1944). S.R. & O. No. 44.  ",74
1005,UNITED KINGDOM OF GREAT BRITAIN,Jamaica,"Apr. 17 Recruiting of Workers Regulations, 1944. No. 42 of 1944.  ",74
1006,UNITED KINGDOM OF GREAT BRITAIN,Jamaica,"Apr. 29 Immigration Restriction (Amendment) Law, 1944.  {amends cap. 324]. No. 8 of 1944.  ",74
1007,UNITED KINGDOM OF GREAT BRITAIN,Jamaica,"Nov. 10 Industrial and Provincial Societies (Amendment) Law, 1944.  [amends cap. 263]. No. 32 of 1944.  ",74
1008,UNITED KINGDOM OF GREAT BRITAIN,Kenya,"May 4 Employment of Servants (Amendment) Ordinance, 1944 [amends  No. 2 of 1938]. No. 8 of 1944.  ",74
1009,UNITED KINGDOM OF GREAT BRITAIN,Kenya,"June 14 Government Notice No. 510: Defence (Amendment of Laws No.  154) Regulations, 1944: inserts section 4A (employer and servant  may enter into a contract for performance of ninety days’ work)  in The Employment of Servants Ordinance, 1937. (Kenya Procla-  mations, Rules and Regulations, 1944, pp. 169-170).  ",74
1010,UNITED KINGDOM OF GREAT BRITAIN,Leeward Islands,"Jan. 12 Labour (Minimum Wage) (Amendment) Act, 1944 [amends Act  No. 21 of 1937]. No. 5 of 1944.  ",74
1011,UNITED KINGDOM OF GREAT BRITAIN,Leeward Islands,"Dec. 13 Department of Labour Act, 1944. No. 19 of 1944.  See also Montserrat.  ",74
1012,UNITED KINGDOM OF GREAT BRITAIN,Malta,"Apr. 11 Employment of Children (Regulation) Ordinance, 1944. No. VI  axe) .  ",74
1013,UNITED KINGDOM OF GREAT BRITAIN,Malta,"Apr. 25 Director of Labour and Social Welfare (Establishment) (Amend-  ment) Ordinance, 1944 [amends No. XIX of 1943]. No. IX of 1944.  ",74
1014,UNITED KINGDOM OF GREAT BRITAIN,Malta,S.R. & O. = Statutory Rules and Orders.  ,74
1015,UNITED KINGDOM OF GREAT BRITAIN,Malta,*? LS. 1932 (Gam. 1). — ™L.S. 1933 (Gam. 1). — ™L.S. 1938 (Ken. 1).  — 5— 1944—Indexes ITI  ,74
1016,UNITED KINGDOM OF GREAT BRITAIN,Mauritius,"Mar. 14 Industrial Associations (Amendment) Ordinance, 1944 [amends  article 19 of No. 7 of 1938 (conciliation boards)]. No. 13 of 1944.  ",75
1017,UNITED KINGDOM OF GREAT BRITAIN,Mauritius,"Mar. 14. Labour (Amendment) Ordinance, 1944 [amends No. 47 of 1938].  No, 14 of 1944.  ",75
1018,UNITED KINGDOM OF GREAT BRITAIN,Mauritius,"Apr. 15 Government Notice No. 94: Factories (Safety of Workers) (Amend-  ment) Regulations, 1944 [amends Regulations of 29th May, 1942;  lifts and hoists, etc.].  ",75
1019,UNITED KINGDOM OF GREAT BRITAIN,Mauritius,"Apr. 27 Government Notice No. 105: Woodworking Machinery Regulations,  1944.  ",75
1020,UNITED KINGDOM OF GREAT BRITAIN,Mauritius,"July 21 Industrial Courts Ordinance, 1944. No. 17 of 1944.  ",75
1021,UNITED KINGDOM OF GREAT BRITAIN,Mauritius,"Sept. 6 Proclamation No. 29, to appoint 6th September 1944 as the date of  commencement of the Industrial Courts Ordinance, 1944,  ",75
1022,UNITED KINGDOM OF GREAT BRITAIN,Mauritius,"Dec. 22 Minimum Wages (Amendment) Ordinance, 1944 [amends No. 41  of 19341. No. 42 of 1944.  ",75
1023,UNITED KINGDOM OF GREAT BRITAIN,Montserrat (Leeward Islands),"Nov. 6 Labour (General Legislature Competency) Ordinance, 1944. No. 4  ",75
1024,UNITED KINGDOM OF GREAT BRITAIN,Montserrat (Leeward Islands),. . of 1944.  ,75
1025,UNITED KINGDOM OF GREAT BRITAIN,Nigeria,"Apr, 14 Trade Disputes (Arbitration and Enquiry) (Amendment) Ordinance,  1944 [amends No. 32 of 1941]. No. 21 of 1944.  ",75
1026,UNITED KINGDOM OF GREAT BRITAIN,Nigeria,"Apr. 14 Labour (Wage Fixing and Registration) (Amendment) Ordinance,  1944. No. 22 of 1944.  ",75
1027,UNITED KINGDOM OF GREAT BRITAIN,Northern Rhodesia,"June 6 Workmen’s Compensation Ordinance, 1944. No. 2 of 1944.  ",75
1028,UNITED KINGDOM OF GREAT BRITAIN,Northern Rhodesia,"Aug. 16 Apprenticeship (Amendment) Ordinance, 1944 Jamends section 9 of  No. 15 of 1943]. No. 9 of 1944.  ",75
1029,UNITED KINGDOM OF GREAT BRITAIN,Nyasaland,"Mar. 24 Minimum Wage (Amendment) Ordinance, 1944 [amends section 2  of No. 19 of 1939]. No. 1 of 1944.  ",75
1030,UNITED KINGDOM OF GREAT BRITAIN,Nyasaland,"Mar. 24 Trade Unions and Trade Disputes Ordinance, 1944. No. 5 of 1944.  ",75
1031,UNITED KINGDOM OF GREAT BRITAIN,Nyasaland,"Mar. 24 Trades Disputes (Arbitration and Inquiry) Ordinance, 1944. No. 6  fo) 44.  ",75
1032,UNITED KINGDOM OF GREAT BRITAIN,Nyasaland,"Mar. 28 Workmen’s Compensation Ordinance, 1944. No. 2 of 1944.  ",75
1033,UNITED KINGDOM OF GREAT BRITAIN,Nyasaland,"Apr. 4 Native Labour Ordinance, 1944 [repeals cap. 39]. No. 4 of 1944.  ",75
1034,UNITED KINGDOM OF GREAT BRITAIN,Nyasaland,"Oct. 9 Native Development and Welfare Ordinance, 1944. No. 14 of 1944.  ",75
1035,UNITED KINGDOM OF GREAT BRITAIN,Nyasaland,"Oct. 9 Native Labour (Amendment) Ordinance, 1944. No. 18 of 1944.  ",75
1036,UNITED KINGDOM OF GREAT BRITAIN,Nyasaland,"Dec. 16 Native Labour (Amendment) (No. 3) Ordinance, 1944. No, 24 of  ",75
1037,UNITED KINGDOM OF GREAT BRITAIN,Saint Vincent,"July 5 Labourers’ Occupancy of Land Regulation (Amendment) Ordinance,  1944. [amends section 5 of cap. 76]. No. 10 of 1944,  ",75
1038,UNITED KINGDOM OF GREAT BRITAIN,Sierra Leone,"June 2 Trade Unions (Amendment) Ordinance, 1944 [amends No. 21 of  1939]. No. 8 of 1944.  ",75
1039,UNITED KINGDOM OF GREAT BRITAIN,Sierra Leone,"Dec. 8 Trade Unions (Amendment) (No. 2) Ordinance, 1944 [amends  section 11A of No. 21 of 1939}. No. 18 of 1944.  ",75
1040,UNITED KINGDOM OF GREAT BRITAIN,Sierra Leone,S.R. & O. = Statutory Rules and Orders.  ,75
1041,UNITED KINGDOM OF GREAT BRITAIN,Sierra Leone,LS. 1937 (Lee. 1). — “*L.S. 1934 (Maur. 2).  1944—Indexes II — 76 —  ,75
1042,UNITED KINGDOM OF GREAT BRITAIN,Southern Rhodesia,"June 9 National Service (Armed Forces) Amendment Act, 1944 [re-  establishment in civil life]. .No. 3 of 1944.  ",76
1043,UNITED KINGDOM OF GREAT BRITAIN,Southern Rhodesia,"June 9 General Law Amendment Act, 1944 {inter alia: protection of grants  payable to persons suffering from silicosis, asbestosis or tuber-  culosis]. No. 7 of 1944. --  ",76
1044,UNITED KINGDOM OF GREAT BRITAIN,Trinidad and Tobago,"June 6 Immigration (Special Provisions) (Amendment) Ordinance, 1944  [amends No. 4 of 1942]. No. 18 of 1944,  ",76
1045,UNITED KINGDOM OF GREAT BRITAIN,Trinidad and Tobago,"July 11 Proclamation of prohibit the entry into the Colony of immigrant  _manual! labourers, other than immigrant manual labourers belonging  to the Colony or in possession of a valid written contract of  employment in the agricultural industry of the Colony. (Gazette  Extraordinary, 18th July 1944, Vol. 113, No. 62, p. 697).  Virgin Islands ,  ",76
1046,UNITED KINGDOM OF GREAT BRITAIN,Trinidad and Tobago,"May 1 Labour (General Legislature Competency) Ordinance, 1944. No. 2  of 1944.  ",76
1047,UNITED KINGDOM OF GREAT BRITAIN,Zanzibar,"Mar. 14 Government Notice No. 159: The Factories (Supervision and  Safety) Rules, 1944.  ",76
1048,ONITED STATES OF AMERICA |,,"Jan. 17 C.F.R. Title 29 — Labor: Chapter IX — War Food Administration  (Agricultural Labor): Part 1100 — regulations relative to salaries  and wages of agricultural labor. (F.R. 18th January, 1944, Vol. 9,  pp. 655-659) ;  ",76
1049,ONITED STATES OF AMERICA |,,"Jan. 20 C.F.R. Title 29 — Labor: Chapter Ix: War Food Administration  (Agricultural Labor): Part 1107 — specific wage ceiling regulations.  (F.R. 22nd January, 1944, Vol. 9, pp. 831-833)  . Feb. 3 An Act to provide for mustering-out payments to members of the  armed forces, and for other purposes. Public Law 225°— 78th  Congress. Chapter 9 — 2nd Session. Mustering-out Payment Act  _ of 1944.  ",76
1050,ONITED STATES OF AMERICA |,,"Feb. 8 Proclamation 2603: immigration: quota for Chinese. (F.R. 10th  February, 1944, Vol. 9, p. 1587)  ",76
1051,ONITED STATES OF AMERICA |,,"Feb. 14 Joint Resolution making ‘an appropriation to assist in providing a  supply and distribution of farm labor for the calendar year. 1944,  Public Law 229 — -78th. Congress. Chapter 16 — 2nd Session.  Farm Labor Supply Appropriation Act, 1944. -:  ",76
