,line_text,spans,x0,y0,x1,y1,page,x0_type,x1_type,label
3620,pp. 653-693.,['pp. 653-693.'],67.0,400.63,110.71,409.23,69,1,0,other
3621,"Apr. 17 O.C. amending Regulation 1A of the Defence (General) Regulations,","['Apr. 17', 'O.C. amending Regulation 1A of the Defence (General) Regulations,']",22.0,413.43,328.28,422.83,69,0,2,other
3622,"1939, and adding Regulation 1AA (prohibition of strikes and","['1939, and adding Regulation 1AA (prohibition', 'of', 'strikes', 'and']",68.0,420.86,329.42,431.16,69,1,2,start
3623,lockouts likely to interfere with essential services) to those Regula,['lockouts likely to interfere with essential services) to those Regula'],68.0,429.31,325.82,439.01,69,1,2,start
3624,"tions. S.R. & 0. No. 461, II, pp. 19-20. G.B. 3 (A)","['tions.', 'S.R. & 0. No. 461, II, pp. 19-20.', 'G.B. 3 (A)']",67.0,437.28,328.77,447.48,69,1,2,start
3625,"Apr. 18 War Pensions (Mercantile Marine) Scheme, 1944 [repeals previous","['Apr. 18', 'War Pensions (Mercantile Marine) Scheme, 1944 [repeals previous']",22.0,451.4,329.3,461.11,69,0,2,other
3626,"scheme: S.R. & 0. 1941, No. 225, I, p. 784 and 1942, No. 2259, I,","['scheme: S.R. & 0. 1941, No. 225, I, p. 784 and 1942, No. 2259, I,']",68.0,459.46,328.69,469.36,69,1,2,start
3627,"p. 713]. SR. & 0. No. 453, I, pp. 703-752.","['p. 713].', 'SR. & 0. No. 453, I, pp. 703-752.']",67.0,467.38,238.89,477.76,69,1,1,other
3628,"Apr. 25 Factories (Testing of Aircraft Engines, Carburettors and other","['Apr. 25', 'Factories', '(Testing of Aircraft Engines, Carburettors and other']",22.0,480.8,329.41,491.3,69,0,2,other
3629,"Accessories) Order, 1944. SR. & 0. No. 495, II, pp. 484-489.","['Accessories) Order, 1944.', 'SR. & 0. No. 495, II, pp. 484-489.']",69.0,489.15,317.34,499.46,69,1,1,other
3630,"I.S.S. Vol. XX, No. 3, p. 98","['I.S.S. Vol. XX, No. 3, p. 98']",221.0,497.93,329.89,507.73,69,2,2,middle
3631,"Apr. 27 The Patent Fuel Manufacture (Health and \\Telfare) Order, 1944.","['Apr. 27', 'The Patent Fuel Manufacture (Health and \\\\Telfare) Order, 1944.']",23.0,511.68,328.93,521.68,69,0,2,other
3632,"SR. & 0. No. 521, II, pp. 490-493. I.S.S. Vol. XX, No. 3, p. 98","['SR. & 0. No. 521, II, pp. 490-493.', 'I.S.S. Vol. XX, No. 3, p. 98']",69.0,519.63,328.89,530.03,69,1,2,start
3633,"Apr. 28 Byssinosis (Benefit) Amendment Scheme, 1944 [amends SR. & 0.","['Apr. 28', 'Byssinosis (Benefit) Amendment Scheme, 1944 [amends SR. & 0.']",22.0,534.01,330.05,543.93,69,0,2,other
3634,"1941, No. 525, 1, p. 239]. SR. & 0. No. 504,, I, pp. 1099-1100.","['1941, No. 525, 1, p. 239].', 'SR. & 0. No. 504,, I, pp. 1099-1100.']",69.0,542.23,317.46,552.03,69,1,1,other
3635,"May 16 Personal Injuries (Civilians) Regulations, 1944 [supersede SR. & 0.","['May 16', 'Personal Injuries (Civilians) Regulations, 1944 [supersede SR. & 0.']",23.0,556.26,328.99,565.98,69,0,2,other
3636,"1941, No. 578, I, p. 776]. S.R. & 0. No. 578, I, pp. 697-703.","['1941, No. 578, I, p. 776].', 'S.R. & 0. No. 578, I, pp. 697-703.']",69.0,564.51,305.3,574.4,69,1,1,other
3637,S.R. & 0. Statutory Rules and Orders.,"['S.R. & 0.', 'Statutory Rules and Orders.']",23.0,581.8,188.88,592.33,69,0,1,other
3638,II — 70 —,"['II', '—', '70', '—']",114.0,54.69,236.2,64.99,70,2,1,end
3639,"May 23 National Registration (Service Register) Regulations, 1944 [Part","['May', '23', 'National Registration (Service Register) Regulations, 1944 [Part']",69.0,88.27,376.61,98.37,70,0,2,other
3640,III: members of the Forces; Part IV: seamen; Part V: war,['III: members of the Forces; Part IV: seamen; Part V: war'],117.0,95.39,376.61,106.79,70,2,2,middle
3641,"workers]. S.R. & 0. No. 630, I, pp. 516-525.","['workers].', 'S.R. & 0. No. 630, I, pp. 516-525.']",116.0,104.82,291.93,114.44,70,2,1,end
3642,"May 30 Agricultural Gangmasters (Registration and Control) Order, 1944.","['May 30', 'Agricultural Gangmasters (Registration and Control) Order, 1944.']",70.0,118.69,375.66,128.56,70,0,2,other
3643,"S.R. & 0. No. 635, II, pp. 63-64.","['S.R. & 0. No. 635, II, pp. 63-64.']",116.0,127.04,240.53,136.64,70,2,1,end
3644,"June 12 Electricity (Factories Act) Special Regulations, 1944 [modify","['June 12', 'Electricity', '(Factories', 'Act)', 'Special', 'Regulations,', '1944', '[modify']",68.0,139.14,377.0,149.11,70,0,2,other
3645,"S.R. & 0. 1908, No. 1312,","['S.R. & 0.', '1908, No. 1312,']",117.0,145.41,231.13,157.32,70,2,1,end
3646,"P. 340]. S.R. & 0. No. 739, I,","['P.', '340].', 'S.R. & 0. No. 739,', 'I,']",239.0,145.59,376.01,157.54,70,-1,2,other
3647,pp. 103-105.,['pp. 103-105.'],115.0,156.37,160.24,165.27,70,2,0,end
3648,"June 28 National Health Insurance (Society for Seafarers) Regulations,","['June 28', 'National Health Insurance (Society for', 'Seafarers)', 'Regulations,']",69.0,166.17,375.75,176.71,70,0,2,other
3649,"1944. SR. & 0. No. 862, I, pp. 507-509.","['1944.', 'SR. & 0. No. 862, I, pp. 507-509.']",115.0,174.66,277.23,184.76,70,2,1,end
3650,"June 29 O.C. amending Regulation 45AA of, and the Fourth Schedule to,","['June 29', 'O.C. amending Regulation 45AA of, and the Fourth Schedule to,']",68.0,188.64,376.26,198.71,70,0,2,other
3651,"the Defence (General) Regulations, 1939: engagement and discharge","['the Defence (General) Regulations, 1939: engagement and discharge']",115.0,197.21,376.7,206.71,70,2,2,middle
3652,"of crews of merchant vessels. SR. & 0. No. 743, II. pp. 28-29.","['of crews of merchant vessels.', 'SR. & 0. No. 743, II. pp. 28-29.']",115.0,204.46,375.58,214.96,70,2,2,middle
3653,"July 13 Essential Work (General Provisions) Order, 1944.","['July 13', 'Essential Work (General Provisions)', 'Order,', '1944.']",69.0,218.59,322.1,228.82,70,0,1,other
3654,S.R. & 0.,['S.R. & 0.'],331.0,217.49,375.26,229.29,70,-1,2,other
3655,"No. 815, II, pp. 464-466. G.B. 4 (A)","['No. 815, II, pp. 464-466.', 'G.B. 4 (A)']",114.0,227.04,374.77,237.04,70,2,2,middle
3656,July 17 Unemployment Insurance (Emergency Powers) (Amendment) Regu,"['July 17', 'Unemployment Insurance (Emergency Powers) (Amendment) Regu']",68.0,239.21,373.82,248.92,70,0,2,other
3657,"lations, 1944 [amendment of S.R. & 0. 1939, No. 1148, II, p. 3466,","['lations, 1944 [amendment of S.R. & 0. 1939, No. 1148, II, p. 3466,']",114.0,247.17,374.81,256.86,70,2,2,middle
3658,"as amended]. S.R. & 0. No. 799, I up. 1028-1029.","['as amended].', 'S.R. & 0. No. 799,', 'I', 'up. 1028-1029.']",115.0,254.46,321.31,265.02,70,2,1,end
3659,July 27 An Act to provide for the establishment of a National Agricultural,"['July 27', 'An Act to provide for the establishment of a National Agricultural']",67.0,268.99,373.66,278.82,70,0,2,other
3660,Advisory Service,['Advisory Service'],114.0,277.17,181.62,286.86,70,2,0,end
3661,. . . and otherwise to amend the law relating,"['.', '.', '.', 'and', 'otherwise to amend the law relating']",188.0,276.71,375.32,287.02,70,-1,2,other
3662,to agriculture [s. 3: minimum time rates of wages for agricultural,['to agriculture [s. 3: minimum time rates of wages for agricultural'],114.0,284.84,374.24,294.84,70,2,2,middle
3663,"workers employed on piece work]. 7 & 8 Geo. 6, ch. 28. Agricul-","['workers employed on piece work].', '7 & 8 Geo. 6, ch. 28.', 'Agricul-']",114.0,293.42,375.17,303.14,70,2,2,middle
3664,"ture (Miscellaneous Provisions) Act, 1944.","['ture (Miscellaneous Provisions) Act, 1944.']",114.0,301.39,282.22,311.19,70,2,1,end
3665,"July 28 Reinstatement in Civil Employment Act, 1944 (Commencement)","['July', '28', 'Reinstatement in', 'Civil Employment Act,', '1944 (Commencement)']",69.0,315.29,374.13,325.09,70,0,2,other
3666,"Order, 1944 [date of commencement: 1st August, 1944]. SR. & 0.","['Order, 1944 [date of commencement: 1st August, 1944].', 'SR. & 0.']",114.0,322.79,374.51,333.79,70,2,2,middle
3667,"No. 879, 1, p. 889.","['No. 879, 1,', 'p. 889.']",114.0,331.74,186.75,341.89,70,2,0,end
3668,"July 28 Reinstatement in Civil Employment (Procedure) Regulations, 1944.","['July 28', 'Reinstatement in Civil Employment (Procedure) Regulations, 1944.']",67.0,343.74,373.79,353.42,70,0,2,other
3669,"S.R. & 0. No. 880, pp. 889-896.","['S.R. & 0. No. 880, pp. 889-896.']",114.0,351.27,248.46,361.77,70,2,1,end
3670,"July 28 National Health Insurance (Emergency) Regulations, 1944 [amend","['July 28', 'National Health Insurance (Emergency) Regulations, 1944 [amend']",67.0,365.84,369.74,375.71,70,0,1,other
3671,"nients of National Health Insurance and Contributory Pensions Act,","['nients of National Health Insurance and Contributory Pensions Act,']",113.0,373.74,372.97,383.34,70,2,2,middle
3672,"as amended]. S.R. & 0. No. 905, I, Pp. 497-501.","['as amended].', 'S.R. & 0. No. 905, I, Pp. 497-501.']",143.0,381.76,340.32,391.86,70,-1,1,other
3673,Aug. 1 Reinstatement in Civil Employment (Exemption from Restriction),"['Aug. 1', 'Reinstatement in Civil Employment (Exemption from Restriction)']",66.0,395.89,373.25,405.87,70,0,2,other
3674,"Order, 1944. S.R. & 0. No. 902, II, Pp. 478-479.","['Order, 1944.', 'S.R. & 0. No. 902, II, Pp. 478-479.']",113.0,403.82,307.88,413.71,70,2,1,end
3675,Aug. 3 An Act to reform the law relating tO education in England and,"['Aug. 3', 'An Act to reform the law relating tO education in England and']",66.0,417.74,373.82,428.19,70,0,2,other
3676,"Wales [sections 58-60, employment of children]. 7 & 8 Geo. 6,","['Wales [sections 58-60, employment of children].', '7 & 8 Geo. 6,']",112.0,425.77,373.34,436.67,70,2,2,middle
3677,"ch. 31. Education Act, 1944. Extracts: G.B. S","['ch. 31.', 'Education Act, 1944.', 'Extracts:', 'G.B. S']",112.0,434.78,373.26,444.59,70,2,2,middle
3678,"Aug. 10 The Disabled Persons (Employment) Act, 1944 (Commencement)","['Aug. 10', 'The Disabled Persons (Employment) Act, 1944 (Commencement)']",65.0,448.49,371.4,458.29,70,0,2,other
3679,"Order, 1944 [date of commencement for certain specified sections:","['Order, 1944 [date of commencement for certain specified sections:']",112.0,456.96,371.41,466.66,70,2,2,middle
3680,"15th August, 1944]. S.R. &. 0. No. 936, I, p. 81..","['15th August, 1944].', 'S.R. &. 0. No. 936, I,', 'p. 81..']",112.0,464.46,317.0,475.34,70,2,1,end
3681,"Aug. 14 Disabled Persons (Non-British Subjects) Regulations, 1944. S.R.","['Aug. 14', 'Disabled Persons (Non-British Subjects) Regulations, 1944.', 'S.R.']",65.0,478.99,372.82,488.89,70,0,2,other
3682,"& 0. No. 965, I, pp. 82-83.","['& 0. No. 965, I, pp. 82-83.']",112.0,487.02,217.59,496.92,70,2,0,end
3683,29 Unemployment Insurance (Emergency Powers) (Mercantile Marine,"['29', 'Unemployment Insurance (Emergency Powers) (Mercantile Marine']",87.0,499.27,373.64,508.96,70,-1,2,other
3684,"Exclusion) Regulations, 1944 [employment on certain British ships","['Exclusion) Regulations, 1944 [employment on certain British ships']",111.0,507.56,372.36,517.26,70,2,2,middle
3685,"treated as ships of a foreign power]. S.R. & 0. No. 996, I,","['treated as ships of a foreign power].', 'S.R. & 0. No. 996,', 'I,']",111.0,514.84,371.78,526.04,70,2,2,middle
3686,pp. 1029-1030.,['pp. 1029-1030.'],111.0,525.49,163.31,534.09,70,2,0,end
3687,Aug. 29 National Health Insurance (Mercantile Marine Exclusion) Regula,"['Aug. 29', 'National Health Insurance (Mercantile Marine Exclusion) Regula']",64.0,536.09,367.92,545.89,70,0,2,other
3688,"tions, 1944. S.R. & 0. No. 1037, I, pp. 468-469.","['tions, 1944.', 'S.R. & 0. No. 1037, I, pp. 468-469.']",111.0,544.27,305.8,554.37,70,2,1,end
3689,S.R. & 0. = Statutory Rules and Orders.,['S.R. & 0. = Statutory Rules and Orders.'],65.0,559.77,232.21,570.27,70,0,1,other
3690,1939 (G.B. 5).,['1939 (G.B. 5).'],96.0,582.59,152.89,592.39,70,1,0,other
3691,— 71 — II,"['— 71', '—', 'II']",155.0,53.69,330.26,64.15,71,-1,2,other
3692,"Sept. 18 War Pensions (Indian Seamen, etc.) Scheme, 1944 [repeals previous","['Sept. 18', 'War Pensions (Indian Seamen, etc.) Scheme, 1944 [repeals previous']",23.0,88.41,328.87,98.51,71,1,2,start
3693,"Scheme, S.R. & 0. 1941, No. 1329, I, p. 853]. S.R. & 0. No. 1083,","['Scheme, S.R. & 0. 1941, No. 1329, I, p. 853].', 'S.R. & 0. No. 1083,']",69.0,96.19,330.14,106.19,71,2,2,middle
3694,"1, pp. 775-787.","['1, pp. 775-787.']",69.0,105.74,122.53,114.54,71,2,0,end
3695,"Sept. 25 Personal Injuries (Civilians) Scheme (Amendment) Order, 1944","['Sept. 25', 'Personal Injuries', '(Civilians)', 'Scheme (Amendment) Order,', '1944']",23.0,116.72,330.6,127.06,71,1,2,start
3696,"[amends S.R. & 0. 1944, No. 369, see under Mar. 31 above]. S.R.","['[amends S.R. & 0. 1944, No. 369, see under Mar. 31 above].', 'S.R.']",70.0,125.17,330.16,134.87,71,2,2,middle
3697,"& 0. No. 1099, 1, pp. 694-696.","['& 0. No. 1099, 1, pp. 694-696.']",69.0,133.96,183.7,143.26,71,2,1,end
3698,"Sept. 26 Essential Work (Evacuation) (Not 2) Order, 1944 [adds paragraph","['Sept. 26', 'Essential Work (Evacuation) (Not 2) Order, 1944 [adds paragraph']",23.0,145.51,331.0,155.69,71,1,2,start
3699,to the Control of Employment (Notice of Termination of Employ,['to the Control of Employment (Notice of Termination of Employ'],69.0,153.91,327.21,163.82,71,2,2,middle
3700,"ment) Order, 1943]. SR. & 0. No. 1119, I, pp. 472-473.","['ment) Order, 1943].', 'SR. & 0. No. 1119,', 'I, pp. 472-473.']",69.0,161.34,307.39,172.54,71,2,1,end
3701,"Sept. 28 Reinstatement in Civil Employment (Isle of Man) Order, 1944.","['Sept. 28', 'Reinstatement in', 'Civil Employment (Isle of Man) Order,', '1944.']",24.0,175.76,330.33,186.59,71,1,2,start
3702,"SR. & 0. No. 1129, I, pp. 896-897.","['SR. & 0. No. 1129,', 'I,', 'pp. 896-897.']",70.0,184.14,219.75,195.34,71,2,1,end
3703,"Oct. 2 Essential Work (Shipbuilding and Ship-repairing) Order, 1944","['Oct. 2', 'Essential Work (Shipbuilding and Ship-repairing)', 'Order,', '1944']",23.0,196.69,330.6,207.04,71,1,2,start
3704,"[amends S.R. & 0. No. 1942, No. 1470, II, p. 757]. S.R. & 0.","['[amends S.R. & 0. No. 1942, No. 1470, II, p.', '757].', 'S.R. & 0.']",70.0,204.12,329.64,215.31,71,2,2,middle
3705,"No. 1143, II, pp 474-476.","['No. 1143,', 'II, pp 474-476.']",69.0,213.79,167.39,223.26,71,2,0,end
3706,Oct. 5 Non-Contributory Old Age Pensions (Commencement of Recipro,"['Oct. 5', 'Non-Contributory Old Age Pensions (Commencement of Recipro']",24.0,225.79,327.04,235.71,71,1,2,start
3707,"city with Isle of Man) Order, 1944. S.R. & 0. No. 1150, I,","['city with Isle of Man) Order,', '1944.', 'S.R. & 0. No.', '1150,', 'I,']",69.0,232.51,329.55,244.01,71,2,2,middle
3708,p. 652.,['p. 652.'],69.0,243.24,93.2,252.04,71,2,0,end
3709,"Oct. 14 Pensions (Mercantile Marine) Scheme (Amendment) Order,","['Oct. 14', 'Pensions (Mercantile Marine) Scheme (Amendment) Order,']",24.0,252.11,330.1,262.11,71,1,2,start
3710,"1944 [amends S.R. & 0. 1944, No. 433, No. 499 and No. 509].","['1944 [amends S.R. & 0. 1944, No. 433, No. 499 and No. 509].']",70.0,259.84,330.85,270.24,71,2,2,middle
3711,"S.R. & 0. No. 1175, I, pp. 752-754.","['S.R. & 0. No. 1175, I, pp. 752-754.']",70.0,268.61,209.98,278.51,71,2,1,end
3712,"Oct. 17 Pensions (Chinese Seamen, etc.) Scheme, 1944 [repeals S.R.","['Oct. 17', 'Pensions (Chinese Seamen, etc.)', 'Scheme, 1944 [repeals S.R.']",24.0,280.84,330.12,290.69,71,1,2,start
3713,"& 0. 1941, No. 1330, I, p. 843]. S.R. & 0. No. 1186, I, pp. 788-798.","['& 0. 1941, No. 1330, I, p. 843].', 'S.R. & 0. No. 1186, I, pp. 788-798.']",70.0,289.39,329.91,298.79,71,2,2,middle
3714,"Oct. 20 Essential Work (Dock Labour) Order, 1944 [to be read as one","['Oct. 20', 'Essential Work (Dock Labour) Order, 1944', '[to be read as one']",24.0,302.67,330.88,313.57,71,1,2,start
3715,"with SR. & 0. 1943, No. 1114, II, p. 584]. S.R. & 0. No. 1205,","['with SR. & 0. 1943, No. 1114, II, p. 584].', 'S.R. & 0. No. 1205,']",70.0,311.36,330.32,321.59,71,2,2,middle
3716,"II, pp. 470-472.","['II, pp. 470-472.']",69.0,320.01,128.37,329.51,71,2,0,end
3717,Oct. 26 An Act to increase the rates of benefit payable under the Unem,"['Oct. 26', 'An Act to increase the rates of benefit payable under the Unem']",24.0,331.79,327.48,341.99,71,1,2,start
3718,"ployment Insurance Acts, 1935 to 7 & 8 Geo. 6, ch. 42.","['ployment Insurance Acts, 1935 to', '7 & 8 Geo. 6,', 'ch. 42.']",70.0,339.89,330.32,350.49,71,2,2,middle
3719,"Insurance (Increase of Benefit) Act, 1944 G.B. 6","['Insurance (Increase of Benefit) Act, 1944', 'G.B.', '6']",131.0,348.16,331.34,358.44,71,-1,2,other
3720,"Oct. 26 Unemployment Insurance (Increase of Benefit) Act, 1944 (Com-","['Oct.', '26', 'Unemployment Insurance (Increase of', 'Benefit)', 'Act, 1944 (Com-']",23.0,362.71,330.37,372.61,71,1,2,start
3721,"mencement) Order, 1944 [date of commencement: 2nd November,","['mencement) Order, 1944 [date of commencement: 2nd November,']",70.0,370.99,331.54,380.79,71,2,2,middle
3722,"1944]. SR. & 0. No. 1225, I, p. 1033.","['1944].', 'SR. & 0. No. 1225,', 'I,', 'p.', '1033.']",71.0,378.79,226.88,389.79,71,2,1,end
3723,Nov. 17 An Act to establish a Ministry of National Insurance and for,"['Nov. 17', 'An Act to establish', 'a Ministry of National Insurance and for']",24.0,392.54,331.56,403.34,71,1,2,start
3724,"purposes connected therewith: 7 & 8 Geo. 6, ch. 46. of","['purposes connected therewith:', '7 & 8 Geo. 6, ch. 46.', 'of']",70.0,401.24,330.91,411.61,71,2,2,middle
3725,"National Insurance Act, 1944.","['National Insurance Act, 1944.']",70.0,409.89,183.04,419.29,71,2,1,end
3726,"Nov. 23 O.C. adding Regulation 68E to the Defence (General) Regulations,","['Nov. 23', 'O.C. adding Regulation 68E to the Defence (General) Regulations,']",24.0,421.67,330.97,431.36,71,1,2,start
